"Bank of Canada, money market and other interest rates 1"
"Frequency: Daily"
"Table: 10-10-0139-01 (formerly CANSIM 176-0048)"
"Release date: 2025-12-01"
"Geography: Canada"
""
""

,"Financial market statistics","Target rate"
"Geography","Reference period"
,,"Percent"
,"June 6, 2022","1.5000"
,"June 7, 2022","1.5000"
,"June 8, 2022","1.5000"
,"June 9, 2022","1.5000"
,"June 10, 2022","1.5000"
,"June 11, 2022",".."
,"June 12, 2022",".."
,"June 13, 2022","1.5000"
,"June 14, 2022","1.5000"
,"June 15, 2022","1.5000"
,"June 16, 2022","1.5000"
,"June 17, 2022","1.5000"
,"June 18, 2022",".."
,"June 19, 2022",".."
,"June 20, 2022","1.5000"
,"June 21, 2022","1.5000"
,"June 22, 2022","1.5000"
,"June 23, 2022","1.5000"
,"June 24, 2022","1.5000"
,"June 25, 2022",".."
,"June 26, 2022",".."
,"June 27, 2022","1.5000"
,"June 28, 2022","1.5000"
,"June 29, 2022","1.5000"
,"June 30, 2022","1.5000"
,"July 1, 2022","1.5000"
,"July 2, 2022",".."
,"July 3, 2022",".."
,"July 4, 2022","1.5000"
,"July 5, 2022","1.5000"
,"July 6, 2022","1.5000"
,"July 7, 2022","1.5000"
,"July 8, 2022","1.5000"
,"July 9, 2022",".."
,"July 10, 2022",".."
,"July 11, 2022","1.5000"
,"July 12, 2022","1.5000"
,"July 13, 2022","1.5000"
,"July 14, 2022","2.5000"
,"July 15, 2022","2.5000"
,"July 16, 2022",".."
,"July 17, 2022",".."
,"July 18, 2022","2.5000"
,"July 19, 2022","2.5000"
,"July 20, 2022","2.5000"
,"July 21, 2022","2.5000"
,"July 22, 2022","2.5000"
,"July 23, 2022",".."
,"July 24, 2022",".."
,"July 25, 2022","2.5000"
,"July 26, 2022","2.5000"
,"July 27, 2022","2.5000"
,"July 28, 2022","2.5000"
,"July 29, 2022","2.5000"
,"July 30, 2022",".."
,"July 31, 2022",".."
,"August 1, 2022","2.5000"
,"August 2, 2022",".."
,"August 3, 2022","2.5000"
,"August 4, 2022","2.5000"
,"August 5, 2022","2.5000"
,"August 6, 2022",".."
,"August 7, 2022",".."
,"August 8, 2022","2.5000"
,"August 9, 2022","2.5000"
,"August 10, 2022","2.5000"
,"August 11, 2022","2.5000"
,"August 12, 2022","2.5000"
,"August 13, 2022",".."
,"August 14, 2022",".."
,"August 15, 2022","2.5000"
,"August 16, 2022","2.5000"
,"August 17, 2022","2.5000"
,"August 18, 2022","2.5000"
,"August 19, 2022","2.5000"
,"August 20, 2022",".."
,"August 21, 2022",".."
,"August 22, 2022","2.5000"
,"August 23, 2022","2.5000"
,"August 24, 2022","2.5000"
,"August 25, 2022","2.5000"
,"August 26, 2022","2.5000"
,"August 27, 2022",".."
,"August 28, 2022",".."
,"August 29, 2022","2.5000"
,"August 30, 2022","2.5000"
,"August 31, 2022","2.5000"
,"September 1, 2022","2.5000"
,"September 2, 2022","2.5000"
,"September 3, 2022",".."
,"September 4, 2022",".."
,"September 5, 2022","2.5000"
,"September 6, 2022","2.5000"
,"September 7, 2022","2.5000"
,"September 8, 2022","3.2500"
,"September 9, 2022","3.2500"
,"September 10, 2022",".."
,"September 11, 2022",".."
,"September 12, 2022","3.2500"
,"September 13, 2022","3.2500"
,"September 14, 2022","3.2500"
,"September 15, 2022","3.2500"
,"September 16, 2022","3.2500"
,"September 17, 2022",".."
,"September 18, 2022",".."
,"September 19, 2022","3.2500"
,"September 20, 2022","3.2500"
,"September 21, 2022","3.2500"
,"September 22, 2022","3.2500"
,"September 23, 2022","3.2500"
,"September 24, 2022",".."
,"September 25, 2022",".."
,"September 26, 2022","3.2500"
,"September 27, 2022","3.2500"
,"September 28, 2022","3.2500"
,"September 29, 2022","3.2500"
,"September 30, 2022",".."
,"October 1, 2022",".."
,"October 2, 2022",".."
,"October 3, 2022","3.2500"
,"October 4, 2022","3.2500"
,"October 5, 2022","3.2500"
,"October 6, 2022","3.2500"
,"October 7, 2022","3.2500"
,"October 8, 2022",".."
,"October 9, 2022",".."
,"October 10, 2022","3.2500"
,"October 11, 2022","3.2500"
,"October 12, 2022","3.2500"
,"October 13, 2022","3.2500"
,"October 14, 2022","3.2500"
,"October 15, 2022",".."
,"October 16, 2022",".."
,"October 17, 2022","3.2500"
,"October 18, 2022","3.2500"
,"October 19, 2022","3.2500"
,"October 20, 2022","3.2500"
,"October 21, 2022","3.2500"
,"October 22, 2022",".."
,"October 23, 2022",".."
,"October 24, 2022","3.2500"
,"October 25, 2022","3.2500"
,"October 26, 2022","3.2500"
,"October 27, 2022","3.7500"
,"October 28, 2022","3.7500"
,"October 29, 2022",".."
,"October 30, 2022",".."
,"October 31, 2022","3.7500"
,"November 1, 2022","3.7500"
,"November 2, 2022","3.7500"
,"November 3, 2022","3.7500"
,"November 4, 2022","3.7500"
,"November 5, 2022",".."
,"November 6, 2022",".."
,"November 7, 2022","3.7500"
,"November 8, 2022","3.7500"
,"November 9, 2022","3.7500"
,"November 10, 2022","3.7500"
,"November 11, 2022","3.7500"
,"November 12, 2022",".."
,"November 13, 2022",".."
,"November 14, 2022","3.7500"
,"November 15, 2022","3.7500"
,"November 16, 2022","3.7500"
,"November 17, 2022","3.7500"
,"November 18, 2022","3.7500"
,"November 19, 2022",".."
,"November 20, 2022",".."
,"November 21, 2022","3.7500"
,"November 22, 2022","3.7500"
,"November 23, 2022","3.7500"
,"November 24, 2022","3.7500"
,"November 25, 2022","3.7500"
,"November 26, 2022",".."
,"November 27, 2022",".."
,"November 28, 2022","3.7500"
,"November 29, 2022","3.7500"
,"November 30, 2022","3.7500"
,"December 1, 2022","3.7500"
,"December 2, 2022","3.7500"
,"December 3, 2022",".."
,"December 4, 2022",".."
,"December 5, 2022","3.7500"
,"December 6, 2022","3.7500"
,"December 7, 2022","3.7500"
,"December 8, 2022","4.2500"
,"December 9, 2022","4.2500"
,"December 10, 2022",".."
,"December 11, 2022",".."
,"December 12, 2022","4.2500"
,"December 13, 2022","4.2500"
,"December 14, 2022","4.2500"
,"December 15, 2022","4.2500"
,"December 16, 2022","4.2500"
,"December 17, 2022",".."
,"December 18, 2022",".."
,"December 19, 2022","4.2500"
,"December 20, 2022","4.2500"
,"December 21, 2022","4.2500"
,"December 22, 2022","4.2500"
,"December 23, 2022","4.2500"
,"December 24, 2022",".."
,"December 25, 2022",".."
,"December 26, 2022","4.2500"
,"December 27, 2022",".."
,"December 28, 2022","4.2500"
,"December 29, 2022","4.2500"
,"December 30, 2022","4.2500"
,"December 31, 2022",".."
,"January 1, 2023",".."
,"January 2, 2023",".."
,"January 3, 2023","4.2500"
,"January 4, 2023","4.2500"
,"January 5, 2023","4.2500"
,"January 6, 2023","4.2500"
,"January 7, 2023",".."
,"January 8, 2023",".."
,"January 9, 2023","4.2500"
,"January 10, 2023","4.2500"
,"January 11, 2023","4.2500"
,"January 12, 2023","4.2500"
,"January 13, 2023","4.2500"
,"January 14, 2023",".."
,"January 15, 2023",".."
,"January 16, 2023","4.2500"
,"January 17, 2023","4.2500"
,"January 18, 2023","4.2500"
,"January 19, 2023","4.2500"
,"January 20, 2023","4.2500"
,"January 21, 2023",".."
,"January 22, 2023",".."
,"January 23, 2023","4.2500"
,"January 24, 2023","4.2500"
,"January 25, 2023","4.2500"
,"January 26, 2023","4.5000"
,"January 27, 2023","4.5000"
,"January 28, 2023",".."
,"January 29, 2023",".."
,"January 30, 2023","4.5000"
,"January 31, 2023","4.5000"
,"February 1, 2023","4.5000"
,"February 2, 2023","4.5000"
,"February 3, 2023","4.5000"
,"February 4, 2023",".."
,"February 5, 2023",".."
,"February 6, 2023","4.5000"
,"February 7, 2023","4.5000"
,"February 8, 2023","4.5000"
,"February 9, 2023","4.5000"
,"February 10, 2023","4.5000"
,"February 11, 2023",".."
,"February 12, 2023",".."
,"February 13, 2023","4.5000"
,"February 14, 2023","4.5000"
,"February 15, 2023","4.5000"
,"February 16, 2023","4.5000"
,"February 17, 2023","4.5000"
,"February 18, 2023",".."
,"February 19, 2023",".."
,"February 20, 2023","4.5000"
,"February 21, 2023","4.5000"
,"February 22, 2023","4.5000"
,"February 23, 2023","4.5000"
,"February 24, 2023","4.5000"
,"February 25, 2023",".."
,"February 26, 2023",".."
,"February 27, 2023","4.5000"
,"February 28, 2023","4.5000"
,"March 1, 2023","4.5000"
,"March 2, 2023","4.5000"
,"March 3, 2023","4.5000"
,"March 4, 2023",".."
,"March 5, 2023",".."
,"March 6, 2023","4.5000"
,"March 7, 2023","4.5000"
,"March 8, 2023","4.5000"
,"March 9, 2023","4.5000"
,"March 10, 2023","4.5000"
,"March 11, 2023",".."
,"March 12, 2023",".."
,"March 13, 2023","4.5000"
,"March 14, 2023","4.5000"
,"March 15, 2023","4.5000"
,"March 16, 2023","4.5000"
,"March 17, 2023","4.5000"
,"March 18, 2023",".."
,"March 19, 2023",".."
,"March 20, 2023","4.5000"
,"March 21, 2023","4.5000"
,"March 22, 2023","4.5000"
,"March 23, 2023","4.5000"
,"March 24, 2023","4.5000"
,"March 25, 2023",".."
,"March 26, 2023",".."
,"March 27, 2023","4.5000"
,"March 28, 2023","4.5000"
,"March 29, 2023","4.5000"
,"March 30, 2023","4.5000"
,"March 31, 2023","4.5000"
,"April 1, 2023",".."
,"April 2, 2023",".."
,"April 3, 2023","4.5000"
,"April 4, 2023","4.5000"
,"April 5, 2023","4.5000"
,"April 6, 2023","4.5000"
,"April 7, 2023","4.5000"
,"April 8, 2023",".."
,"April 9, 2023",".."
,"April 10, 2023","4.5000"
,"April 11, 2023","4.5000"
,"April 12, 2023","4.5000"
,"April 13, 2023","4.5000"
,"April 14, 2023","4.5000"
,"April 15, 2023",".."
,"April 16, 2023",".."
,"April 17, 2023","4.5000"
,"April 18, 2023","4.5000"
,"April 19, 2023","4.5000"
,"April 20, 2023","4.5000"
,"April 21, 2023","4.5000"
,"April 22, 2023",".."
,"April 23, 2023",".."
,"April 24, 2023","4.5000"
,"April 25, 2023","4.5000"
,"April 26, 2023","4.5000"
,"April 27, 2023","4.5000"
,"April 28, 2023","4.5000"
,"April 29, 2023",".."
,"April 30, 2023",".."
,"May 1, 2023","4.5000"
,"May 2, 2023","4.5000"
,"May 3, 2023","4.5000"
,"May 4, 2023","4.5000"
,"May 5, 2023","4.5000"
,"May 6, 2023",".."
,"May 7, 2023",".."
,"May 8, 2023","4.5000"
,"May 9, 2023","4.5000"
,"May 10, 2023","4.5000"
,"May 11, 2023","4.5000"
,"May 12, 2023","4.5000"
,"May 13, 2023",".."
,"May 14, 2023",".."
,"May 15, 2023","4.5000"
,"May 16, 2023","4.5000"
,"May 17, 2023","4.5000"
,"May 18, 2023","4.5000"
,"May 19, 2023","4.5000"
,"May 20, 2023",".."
,"May 21, 2023",".."
,"May 22, 2023","4.5000"
,"May 23, 2023","4.5000"
,"May 24, 2023","4.5000"
,"May 25, 2023","4.5000"
,"May 26, 2023","4.5000"
,"May 27, 2023",".."
,"May 28, 2023",".."
,"May 29, 2023","4.5000"
,"May 30, 2023","4.5000"
,"May 31, 2023","4.5000"
,"June 1, 2023","4.5000"
,"June 2, 2023","4.5000"
,"June 3, 2023",".."
,"June 4, 2023",".."
,"June 5, 2023","4.5000"
,"June 6, 2023","4.5000"
,"June 7, 2023","4.5000"
,"June 8, 2023","4.7500"
,"June 9, 2023","4.7500"
,"June 10, 2023",".."
,"June 11, 2023",".."
,"June 12, 2023","4.7500"
,"June 13, 2023","4.7500"
,"June 14, 2023","4.7500"
,"June 15, 2023","4.7500"
,"June 16, 2023","4.7500"
,"June 17, 2023",".."
,"June 18, 2023",".."
,"June 19, 2023","4.7500"
,"June 20, 2023","4.7500"
,"June 21, 2023","4.7500"
,"June 22, 2023","4.7500"
,"June 23, 2023","4.7500"
,"June 24, 2023",".."
,"June 25, 2023",".."
,"June 26, 2023","4.7500"
,"June 27, 2023","4.7500"
,"June 28, 2023","4.7500"
,"June 29, 2023","4.7500"
,"June 30, 2023","4.7500"
,"July 1, 2023",".."
,"July 2, 2023",".."
,"July 3, 2023","4.7500"
,"July 4, 2023","4.7500"
,"July 5, 2023","4.7500"
,"July 6, 2023","4.7500"
,"July 7, 2023","4.7500"
,"July 8, 2023",".."
,"July 9, 2023",".."
,"July 10, 2023","4.7500"
,"July 11, 2023","4.7500"
,"July 12, 2023","4.7500"
,"July 13, 2023","5.0000"
,"July 14, 2023","5.0000"
,"July 15, 2023",".."
,"July 16, 2023",".."
,"July 17, 2023","5.0000"
,"July 18, 2023","5.0000"
,"July 19, 2023","5.0000"
,"July 20, 2023","5.0000"
,"July 21, 2023","5.0000"
,"July 22, 2023",".."
,"July 23, 2023",".."
,"July 24, 2023","5.0000"
,"July 25, 2023","5.0000"
,"July 26, 2023","5.0000"
,"July 27, 2023","5.0000"
,"July 28, 2023","5.0000"
,"July 29, 2023",".."
,"July 30, 2023",".."
,"July 31, 2023","5.0000"
,"August 1, 2023","5.0000"
,"August 2, 2023","5.0000"
,"August 3, 2023","5.0000"
,"August 4, 2023","5.0000"
,"August 5, 2023",".."
,"August 6, 2023",".."
,"August 7, 2023","5.0000"
,"August 8, 2023","5.0000"
,"August 9, 2023","5.0000"
,"August 10, 2023","5.0000"
,"August 11, 2023","5.0000"
,"August 12, 2023",".."
,"August 13, 2023",".."
,"August 14, 2023","5.0000"
,"August 15, 2023","5.0000"
,"August 16, 2023","5.0000"
,"August 17, 2023","5.0000"
,"August 18, 2023","5.0000"
,"August 19, 2023",".."
,"August 20, 2023",".."
,"August 21, 2023","5.0000"
,"August 22, 2023","5.0000"
,"August 23, 2023","5.0000"
,"August 24, 2023","5.0000"
,"August 25, 2023","5.0000"
,"August 26, 2023",".."
,"August 27, 2023",".."
,"August 28, 2023","5.0000"
,"August 29, 2023","5.0000"
,"August 30, 2023","5.0000"
,"August 31, 2023","5.0000"
,"September 1, 2023","5.0000"
,"September 2, 2023",".."
,"September 3, 2023",".."
,"September 4, 2023","5.0000"
,"September 5, 2023","5.0000"
,"September 6, 2023","5.0000"
,"September 7, 2023","5.0000"
,"September 8, 2023","5.0000"
,"September 9, 2023",".."
,"September 10, 2023",".."
,"September 11, 2023","5.0000"
,"September 12, 2023","5.0000"
,"September 13, 2023","5.0000"
,"September 14, 2023","5.0000"
,"September 15, 2023","5.0000"
,"September 16, 2023",".."
,"September 17, 2023",".."
,"September 18, 2023","5.0000"
,"September 19, 2023","5.0000"
,"September 20, 2023","5.0000"
,"September 21, 2023","5.0000"
,"September 22, 2023","5.0000"
,"September 23, 2023",".."
,"September 24, 2023",".."
,"September 25, 2023","5.0000"
,"September 26, 2023","5.0000"
,"September 27, 2023","5.0000"
,"September 28, 2023","5.0000"
,"September 29, 2023","5.0000"
,"September 30, 2023",".."
,"October 1, 2023",".."
,"October 2, 2023","5.0000"
,"October 3, 2023","5.0000"
,"October 4, 2023","5.0000"
,"October 5, 2023","5.0000"
,"October 6, 2023","5.0000"
,"October 7, 2023",".."
,"October 8, 2023",".."
,"October 9, 2023","5.0000"
,"October 10, 2023","5.0000"
,"October 11, 2023","5.0000"
,"October 12, 2023","5.0000"
,"October 13, 2023","5.0000"
,"October 14, 2023",".."
,"October 15, 2023",".."
,"October 16, 2023","5.0000"
,"October 17, 2023","5.0000"
,"October 18, 2023","5.0000"
,"October 19, 2023","5.0000"
,"October 20, 2023","5.0000"
,"October 21, 2023",".."
,"October 22, 2023",".."
,"October 23, 2023","5.0000"
,"October 24, 2023","5.0000"
,"October 25, 2023","5.0000"
,"October 26, 2023","5.0000"
,"October 27, 2023","5.0000"
,"October 28, 2023",".."
,"October 29, 2023",".."
,"October 30, 2023","5.0000"
,"October 31, 2023","5.0000"
,"November 1, 2023","5.0000"
,"November 2, 2023","5.0000"
,"November 3, 2023","5.0000"
,"November 4, 2023",".."
,"November 5, 2023",".."
,"November 6, 2023","5.0000"
,"November 7, 2023","5.0000"
,"November 8, 2023","5.0000"
,"November 9, 2023","5.0000"
,"November 10, 2023","5.0000"
,"November 11, 2023",".."
,"November 12, 2023",".."
,"November 13, 2023","5.0000"
,"November 14, 2023","5.0000"
,"November 15, 2023","5.0000"
,"November 16, 2023","5.0000"
,"November 17, 2023","5.0000"
,"November 18, 2023",".."
,"November 19, 2023",".."
,"November 20, 2023","5.0000"
,"November 21, 2023","5.0000"
,"November 22, 2023","5.0000"
,"November 23, 2023","5.0000"
,"November 24, 2023","5.0000"
,"November 25, 2023",".."
,"November 26, 2023",".."
,"November 27, 2023","5.0000"
,"November 28, 2023","5.0000"
,"November 29, 2023","5.0000"
,"November 30, 2023","5.0000"
,"December 1, 2023","5.0000"
,"December 2, 2023",".."
,"December 3, 2023",".."
,"December 4, 2023","5.0000"
,"December 5, 2023","5.0000"
,"December 6, 2023","5.0000"
,"December 7, 2023","5.0000"
,"December 8, 2023","5.0000"
,"December 9, 2023",".."
,"December 10, 2023",".."
,"December 11, 2023","5.0000"
,"December 12, 2023","5.0000"
,"December 13, 2023","5.0000"
,"December 14, 2023","5.0000"
,"December 15, 2023","5.0000"
,"December 16, 2023",".."
,"December 17, 2023",".."
,"December 18, 2023","5.0000"
,"December 19, 2023","5.0000"
,"December 20, 2023","5.0000"
,"December 21, 2023","5.0000"
,"December 22, 2023","5.0000"
,"December 23, 2023",".."
,"December 24, 2023",".."
,"December 25, 2023","5.0000"
,"December 26, 2023","5.0000"
,"December 27, 2023","5.0000"
,"December 28, 2023","5.0000"
,"December 29, 2023","5.0000"
,"December 30, 2023",".."
,"December 31, 2023",".."
,"January 1, 2024","5.0000"
,"January 2, 2024","5.0000"
,"January 3, 2024","5.0000"
,"January 4, 2024","5.0000"
,"January 5, 2024","5.0000"
,"January 6, 2024",".."
,"January 7, 2024",".."
,"January 8, 2024","5.0000"
,"January 9, 2024","5.0000"
,"January 10, 2024","5.0000"
,"January 11, 2024","5.0000"
,"January 12, 2024","5.0000"
,"January 13, 2024",".."
,"January 14, 2024",".."
,"January 15, 2024","5.0000"
,"January 16, 2024","5.0000"
,"January 17, 2024","5.0000"
,"January 18, 2024","5.0000"
,"January 19, 2024","5.0000"
,"January 20, 2024",".."
,"January 21, 2024",".."
,"January 22, 2024","5.0000"
,"January 23, 2024","5.0000"
,"January 24, 2024","5.0000"
,"January 25, 2024","5.0000"
,"January 26, 2024","5.0000"
,"January 27, 2024",".."
,"January 28, 2024",".."
,"January 29, 2024","5.0000"
,"January 30, 2024","5.0000"
,"January 31, 2024","5.0000"
,"February 1, 2024","5.0000"
,"February 2, 2024","5.0000"
,"February 3, 2024",".."
,"February 4, 2024",".."
,"February 5, 2024","5.0000"
,"February 6, 2024","5.0000"
,"February 7, 2024","5.0000"
,"February 8, 2024","5.0000"
,"February 9, 2024","5.0000"
,"February 10, 2024",".."
,"February 11, 2024",".."
,"February 12, 2024","5.0000"
,"February 13, 2024","5.0000"
,"February 14, 2024","5.0000"
,"February 15, 2024","5.0000"
,"February 16, 2024","5.0000"
,"February 17, 2024",".."
,"February 18, 2024",".."
,"February 19, 2024","5.0000"
,"February 20, 2024","5.0000"
,"February 21, 2024","5.0000"
,"February 22, 2024","5.0000"
,"February 23, 2024","5.0000"
,"February 24, 2024",".."
,"February 25, 2024",".."
,"February 26, 2024","5.0000"
,"February 27, 2024","5.0000"
,"February 28, 2024","5.0000"
,"February 29, 2024","5.0000"
,"March 1, 2024","5.0000"
,"March 2, 2024",".."
,"March 3, 2024",".."
,"March 4, 2024","5.0000"
,"March 5, 2024","5.0000"
,"March 6, 2024","5.0000"
,"March 7, 2024","5.0000"
,"March 8, 2024","5.0000"
,"March 9, 2024",".."
,"March 10, 2024",".."
,"March 11, 2024","5.0000"
,"March 12, 2024","5.0000"
,"March 13, 2024","5.0000"
,"March 14, 2024","5.0000"
,"March 15, 2024","5.0000"
,"March 16, 2024",".."
,"March 17, 2024",".."
,"March 18, 2024","5.0000"
,"March 19, 2024","5.0000"
,"March 20, 2024","5.0000"
,"March 21, 2024","5.0000"
,"March 22, 2024","5.0000"
,"March 23, 2024",".."
,"March 24, 2024",".."
,"March 25, 2024","5.0000"
,"March 26, 2024","5.0000"
,"March 27, 2024","5.0000"
,"March 28, 2024","5.0000"
,"March 29, 2024","5.0000"
,"March 30, 2024",".."
,"March 31, 2024",".."
,"April 1, 2024","5.0000"
,"April 2, 2024","5.0000"
,"April 3, 2024","5.0000"
,"April 4, 2024","5.0000"
,"April 5, 2024","5.0000"
,"April 6, 2024",".."
,"April 7, 2024",".."
,"April 8, 2024","5.0000"
,"April 9, 2024","5.0000"
,"April 10, 2024","5.0000"
,"April 11, 2024","5.0000"
,"April 12, 2024","5.0000"
,"April 13, 2024",".."
,"April 14, 2024",".."
,"April 15, 2024","5.0000"
,"April 16, 2024","5.0000"
,"April 17, 2024","5.0000"
,"April 18, 2024","5.0000"
,"April 19, 2024","5.0000"
,"April 20, 2024",".."
,"April 21, 2024",".."
,"April 22, 2024","5.0000"
,"April 23, 2024","5.0000"
,"April 24, 2024","5.0000"
,"April 25, 2024","5.0000"
,"April 26, 2024","5.0000"
,"April 27, 2024",".."
,"April 28, 2024",".."
,"April 29, 2024","5.0000"
,"April 30, 2024","5.0000"
,"May 1, 2024","5.0000"
,"May 2, 2024","5.0000"
,"May 3, 2024","5.0000"
,"May 4, 2024",".."
,"May 5, 2024",".."
,"May 6, 2024","5.0000"
,"May 7, 2024","5.0000"
,"May 8, 2024","5.0000"
,"May 9, 2024","5.0000"
,"May 10, 2024","5.0000"
,"May 11, 2024",".."
,"May 12, 2024",".."
,"May 13, 2024","5.0000"
,"May 14, 2024","5.0000"
,"May 15, 2024","5.0000"
,"May 16, 2024","5.0000"
,"May 17, 2024","5.0000"
,"May 18, 2024",".."
,"May 19, 2024",".."
,"May 20, 2024","5.0000"
,"May 21, 2024","5.0000"
,"May 22, 2024","5.0000"
,"May 23, 2024","5.0000"
,"May 24, 2024","5.0000"
,"May 25, 2024",".."
,"May 26, 2024",".."
,"May 27, 2024","5.0000"
,"May 28, 2024","5.0000"
,"May 29, 2024","5.0000"
,"May 30, 2024","5.0000"
,"May 31, 2024","5.0000"
,"June 1, 2024",".."
,"June 2, 2024",".."
,"June 3, 2024","5.0000"
,"June 4, 2024","5.0000"
,"June 5, 2024","5.0000"
,"June 6, 2024","4.7500"
,"June 7, 2024","4.7500"
,"June 8, 2024",".."
,"June 9, 2024",".."
,"June 10, 2024","4.7500"
,"June 11, 2024","4.7500"
,"June 12, 2024","4.7500"
,"June 13, 2024","4.7500"
,"June 14, 2024","4.7500"
,"June 15, 2024",".."
,"June 16, 2024",".."
,"June 17, 2024","4.7500"
,"June 18, 2024","4.7500"
,"June 19, 2024","4.7500"
,"June 20, 2024","4.7500"
,"June 21, 2024","4.7500"
,"June 22, 2024",".."
,"June 23, 2024",".."
,"June 24, 2024","4.7500"
,"June 25, 2024","4.7500"
,"June 26, 2024","4.7500"
,"June 27, 2024","4.7500"
,"June 28, 2024","4.7500"
,"June 29, 2024",".."
,"June 30, 2024",".."
,"July 1, 2024","4.7500"
,"July 2, 2024","4.7500"
,"July 3, 2024","4.7500"
,"July 4, 2024","4.7500"
,"July 5, 2024","4.7500"
,"July 6, 2024",".."
,"July 7, 2024",".."
,"July 8, 2024","4.7500"
,"July 9, 2024","4.7500"
,"July 10, 2024","4.7500"
,"July 11, 2024","4.7500"
,"July 12, 2024","4.7500"
,"July 13, 2024",".."
,"July 14, 2024",".."
,"July 15, 2024","4.7500"
,"July 16, 2024","4.7500"
,"July 17, 2024","4.7500"
,"July 18, 2024","4.7500"
,"July 19, 2024","4.7500"
,"July 20, 2024",".."
,"July 21, 2024",".."
,"July 22, 2024","4.7500"
,"July 23, 2024","4.7500"
,"July 24, 2024","4.7500"
,"July 25, 2024","4.5000"
,"July 26, 2024","4.5000"
,"July 27, 2024",".."
,"July 28, 2024",".."
,"July 29, 2024","4.5000"
,"July 30, 2024","4.5000"
,"July 31, 2024","4.5000"
,"August 1, 2024","4.5000"
,"August 2, 2024","4.5000"
,"August 3, 2024",".."
,"August 4, 2024",".."
,"August 5, 2024","4.5000"
,"August 6, 2024","4.5000"
,"August 7, 2024","4.5000"
,"August 8, 2024","4.5000"
,"August 9, 2024","4.5000"
,"August 10, 2024",".."
,"August 11, 2024",".."
,"August 12, 2024","4.5000"
,"August 13, 2024","4.5000"
,"August 14, 2024","4.5000"
,"August 15, 2024","4.5000"
,"August 16, 2024","4.5000"
,"August 17, 2024",".."
,"August 18, 2024",".."
,"August 19, 2024","4.5000"
,"August 20, 2024","4.5000"
,"August 21, 2024","4.5000"
,"August 22, 2024","4.5000"
,"August 23, 2024","4.5000"
,"August 24, 2024",".."
,"August 25, 2024",".."
,"August 26, 2024","4.5000"
,"August 27, 2024","4.5000"
,"August 28, 2024","4.5000"
,"August 29, 2024","4.5000"
,"August 30, 2024","4.5000"
,"August 31, 2024",".."
,"September 1, 2024",".."
,"September 2, 2024","4.5000"
,"September 3, 2024","4.5000"
,"September 4, 2024","4.5000"
,"September 5, 2024","4.2500"
,"September 6, 2024","4.2500"
,"September 7, 2024",".."
,"September 8, 2024",".."
,"September 9, 2024","4.2500"
,"September 10, 2024","4.2500"
,"September 11, 2024","4.2500"
,"September 12, 2024","4.2500"
,"September 13, 2024","4.2500"
,"September 14, 2024",".."
,"September 15, 2024",".."
,"September 16, 2024","4.2500"
,"September 17, 2024","4.2500"
,"September 18, 2024","4.2500"
,"September 19, 2024","4.2500"
,"September 20, 2024","4.2500"
,"September 21, 2024",".."
,"September 22, 2024",".."
,"September 23, 2024","4.2500"
,"September 24, 2024","4.2500"
,"September 25, 2024","4.2500"
,"September 26, 2024","4.2500"
,"September 27, 2024","4.2500"
,"September 28, 2024",".."
,"September 29, 2024",".."
,"September 30, 2024","4.2500"
,"October 1, 2024","4.2500"
,"October 2, 2024","4.2500"
,"October 3, 2024","4.2500"
,"October 4, 2024","4.2500"
,"October 5, 2024",".."
,"October 6, 2024",".."
,"October 7, 2024","4.2500"
,"October 8, 2024","4.2500"
,"October 9, 2024","4.2500"
,"October 10, 2024","4.2500"
,"October 11, 2024","4.2500"
,"October 12, 2024",".."
,"October 13, 2024",".."
,"October 14, 2024","4.2500"
,"October 15, 2024","4.2500"
,"October 16, 2024","4.2500"
,"October 17, 2024","4.2500"
,"October 18, 2024","4.2500"
,"October 19, 2024",".."
,"October 20, 2024",".."
,"October 21, 2024","4.2500"
,"October 22, 2024","4.2500"
,"October 23, 2024","4.2500"
,"October 24, 2024","3.7500"
,"October 25, 2024","3.7500"
,"October 26, 2024",".."
,"October 27, 2024",".."
,"October 28, 2024","3.7500"
,"October 29, 2024","3.7500"
,"October 30, 2024","3.7500"
,"October 31, 2024","3.7500"
,"November 1, 2024","3.7500"
,"November 2, 2024",".."
,"November 3, 2024",".."
,"November 4, 2024","3.7500"
,"November 5, 2024","3.7500"
,"November 6, 2024","3.7500"
,"November 7, 2024","3.7500"
,"November 8, 2024","3.7500"
,"November 9, 2024",".."
,"November 10, 2024",".."
,"November 11, 2024","3.7500"
,"November 12, 2024","3.7500"
,"November 13, 2024","3.7500"
,"November 14, 2024","3.7500"
,"November 15, 2024","3.7500"
,"November 16, 2024",".."
,"November 17, 2024",".."
,"November 18, 2024","3.7500"
,"November 19, 2024","3.7500"
,"November 20, 2024","3.7500"
,"November 21, 2024","3.7500"
,"November 22, 2024","3.7500"
,"November 23, 2024",".."
,"November 24, 2024",".."
,"November 25, 2024","3.7500"
,"November 26, 2024","3.7500"
,"November 27, 2024","3.7500"
,"November 28, 2024","3.7500"
,"November 29, 2024","3.7500"
,"November 30, 2024",".."
,"December 1, 2024",".."
,"December 2, 2024","3.7500"
,"December 3, 2024","3.7500"
,"December 4, 2024","3.7500"
,"December 5, 2024","3.7500"
,"December 6, 2024","3.7500"
,"December 7, 2024",".."
,"December 8, 2024",".."
